iter	RMSE
2683	0.06613366614
2684	0.06612679684
2685	0.06610810228
2686	0.06608435152
2687	0.06608384683
2688	0.06608017015
2689	0.06607695298
2690	0.0660607941
2691	0.06605832414
2692	0.06604289565
2693	0.06603659025
2694	0.06603528275
2695	0.06603208908
2696	0.06602247538
2697	0.06601164085
2698	0.06599641106
2699	0.0659954835
2700	0.06598796527
2701	0.06598456618
2702	0.0659810224
2703	0.06595109725
2704	0.06590842629
2705	0.06587052204
2706	0.06585447485
2707	0.06585020227
2708	0.06583288326
2709	0.06582774709
2710	0.06580220206
2711	0.06578954396
2712	0.06578821769
2713	0.06578775829
2714	0.06578684228
2715	0.06576858504
2716	0.06576625859
2717	0.06576070331
2718	0.06573650383
2719	0.06573341347
2720	0.0657318608
2721	0.06571664338
2722	0.06570749773
2723	0.06570365634
2724	0.06568592301
2725	0.06567805295
2726	0.06564019886
2727	0.06562834613
2728	0.06560059191
2729	0.06558965697
2730	0.06556692435
2731	0.06556558864
2732	0.06553944911
2733	0.06552333234
2734	0.06552126636
2735	0.06549937537
2736	0.06548711816
2737	0.06547309685
2738	0.06543991717
2739	0.06543078754
2740	0.06541664688
2741	0.06539240905
2742	0.06538093469
2743	0.06537063246
2744	0.06534726959
2745	0.0653312901
2746	0.06529618463
2747	0.0652867878
2748	0.06526117403
2749	0.06524157814
2750	0.06524014445
2751	0.06521849732
2752	0.06521721954
2753	0.06518953478
2754	0.06516387727
2755	0.06514496422
2756	0.06513157573
2757	0.06510209806
2758	0.06509209221
2759	0.06509060962
2760	0.0650581774
2761	0.06505690769
2762	0.06503124779
2763	0.06501757752
2764	0.06501652735
2765	0.06501312813
2766	0.06497167278
2767	0.06497021756
2768	0.06496438544
2769	0.06496131846
2770	0.06495897759
2771	0.06495301779
2772	0.06494404149
2773	0.06492897507
2774	0.06492552535
2775	0.06490954386
2776	0.06490489458
2777	0.06489552177
2778	0.06487161016
2779	0.0648471939
2780	0.06482993572
2781	0.06481986208
2782	0.06480971247
2783	0.06479413359
2784	0.06476423088
2785	0.06474823316
2786	0.06473031105
2787	0.06471344836
2788	0.06470379539
2789	0.06467996812
2790	0.06467117678
2791	0.06465949177
2792	0.0646525708
2793	0.06462291156
2794	0.06458275085
2795	0.06457775864
2796	0.06457235949
2797	0.06454391114
2798	0.0645427724
2799	0.06453327173
2800	0.06451829859
2801	0.06451310071
2802	0.06450489414
2803	0.06446880979
2804	0.06444337537
2805	0.06443937659
2806	0.06441746627
2807	0.06441186454
2808	0.06439572127
2809	0.0643747205
2810	0.06435628923
2811	0.06434815102
2812	0.06434590727
2813	0.06433178938
2814	0.06430018756
2815	0.06428710561
2816	0.06426923725
2817	0.0642636654
2818	0.06425176262
2819	0.06424712234
2820	0.06424241343
2821	0.06423733117
2822	0.06422406799
2823	0.06422175046
2824	0.06421947165
2825	0.06421269695
2826	0.06421203983
2827	0.06421084673
2828	0.06420383802
2829	0.06419843851
2830	0.0641840725
2831	0.06417848738
2832	0.06417780513
2833	0.06417641455
2834	0.06416608756
2835	0.06416548662
2836	0.06414970219
2837	0.06413667878
2838	0.06413117452
2839	0.06412106487
2840	0.0641165491
2841	0.06409817038
2842	0.06407899727
2843	0.06406755611
2844	0.0640544985
2845	0.06403436605
2846	0.06402461434
2847	0.06401698297
2848	0.06401640942
2849	0.06399604026
2850	0.06399432696
2851	0.06399308527
2852	0.06396418774
2853	0.06396243763
2854	0.0639601065
2855	0.06395874059
2856	0.06395728695
2857	0.06393939803
2858	0.06392933853
2859	0.06390718605
2860	0.06389856198
2861	0.06388392417
2862	0.06388226201
2863	0.06387456399
2864	0.06386559066
2865	0.06385032746
2866	0.06384019685
2867	0.06383837664
2868	0.06382518149
2869	0.06381787917
2870	0.06379861395
2871	0.06377538697
2872	0.06377121404
2873	0.06375948097
2874	0.06375611392
2875	0.06373953352
2876	0.06371545195
2877	0.06369607131
2878	0.0636732609
2879	0.06364442438
2880	0.06363906606
2881	0.06363067997
2882	0.06362937575
2883	0.06362458181
2884	0.06360094342
2885	0.06358958468
2886	0.06357979673
2887	0.06357543435
2888	0.06357200238
2889	0.06357084845
2890	0.06357023598
2891	0.06353741983
2892	0.06352091327
2893	0.06349383018
2894	0.06347860984
2895	0.06347701388
2896	0.06346921457
2897	0.06346815831
2898	0.06346586529
2899	0.06345849846
2900	0.06344457271
2901	0.06342263017
2902	0.06342017676
2903	0.06339926599
2904	0.06339805145
2905	0.06337525897
2906	0.06335660321
2907	0.06334494391
2908	0.06333460803
2909	0.06332096518
2910	0.0633064589
2911	0.0632884528
2912	0.06327644513
2913	0.06327264666
2914	0.0632664038
2915	0.06324297959
2916	0.06322921055
2917	0.063216266
2918	0.06320106564
2919	0.06318715598
2920	0.06318302882
2921	0.06316994254
2922	0.06315746954
2923	0.06315669132
2924	0.06314265521
2925	0.06312723236
2926	0.06312610324
2927	0.06310882535
2928	0.06310205486
2929	0.06308361366
2930	0.06306905989
2931	0.06306657946
2932	0.06305531538
2933	0.06304247088
2934	0.06303815997
2935	0.06302605642
2936	0.06301160474
2937	0.06298086375
2938	0.06296168137
2939	0.06296024106
2940	0.06293893575
2941	0.06293564024
2942	0.06292496178
2943	0.06290929063
2944	0.0628855748
2945	0.06287858335
2946	0.06287519981
2947	0.06285180196
2948	0.06283910253
2949	0.06283198709
2950	0.06282591756
2951	0.06279889627
2952	0.06279831632
2953	0.06279086484
2954	0.06277530386
2955	0.06276898646
2956	0.06275167483
2957	0.06273917541
2958	0.06273461937
2959	0.06273271957
2960	0.06272174822
2961	0.06271519679
2962	0.06268548593
2963	0.06267199992
2964	0.06267077942
2965	0.06266458227
2966	0.06265338821
2967	0.06264205494
2968	0.06261474725
2969	0.06259899459
2970	0.06258224614
2971	0.06256956418
2972	0.06256040692
2973	0.06254397051
2974	0.06252114635
2975	0.06251828171
2976	0.06250562393
2977	0.06249937387
2978	0.06247879796
2979	0.06246959339
2980	0.0624539655
2981	0.06245202929
2982	0.06243505103
2983	0.06242144217
2984	0.06241933046
2985	0.0624066911
2986	0.06240509812
2987	0.0623829983
2988	0.06238156595
2989	0.06237049907
2990	0.06235831942
2991	0.06235366419
2992	0.06233495153
2993	0.06232968813
2994	0.06232718292
2995	0.06231665204
2996	0.06231566337
2997	0.06231326366
2998	0.06230643817
2999	0.0623023837
3000	0.06230059495
3001	0.06229496302
3002	0.06228334028
3003	0.06226727799
3004	0.0622478235
3005	0.06224322857
3006	0.06223928699
3007	0.06221943306
3008	0.06221257165
3009	0.06219264651
3010	0.06218378253
3011	0.06218252006
3012	0.06216495841
3013	0.06213872586
3014	0.06212211294
3015	0.06211624863
3016	0.06210916012
3017	0.06210619202
3018	0.06208770958
3019	0.06206764123
3020	0.06206025758
3021	0.06204043267
3022	0.06202615745
3023	0.06202436311
3024	0.06202264995
3025	0.06200551204
3026	0.06199101654
3027	0.06197859384
3028	0.06197735732
3029	0.06196501423
3030	0.06195589172
3031	0.06193549187
3032	0.06193380656
3033	0.06193217502
3034	0.06191984782
3035	0.06191336144
3036	0.06191231699
3037	0.061908665
3038	0.06188245506
3039	0.06186157352
3040	0.0618544514
3041	0.06183926448
3042	0.06182458514
3043	0.06181261234
3044	0.06178413073
3045	0.06178124574
3046	0.06176264912
3047	0.06175573464
3048	0.06175367396
3049	0.06174051867
3050	0.06173766661
3051	0.06172558552
3052	0.06171532654
3053	0.06171296352
3054	0.06171201861
3055	0.06170334844
3056	0.06168614614
3057	0.06168237003
3058	0.06168002786
3059	0.06165587759
3060	0.06165317433
3061	0.06165060971
3062	0.06163173803
3063	0.06162775008
3064	0.06161326029
3065	0.06160597243
3066	0.06159671732
3067	0.06159529446
3068	0.06156035143
3069	0.06155145917
3070	0.06153930197
3071	0.06152413054
3072	0.06150876154
3073	0.06150115367
3074	0.0614851983
3075	0.06146749774
3076	0.06145699005
3077	0.0614525657
3078	0.06144581138
3079	0.0614380398
3080	0.06143515756
3081	0.06141735735
3082	0.0614073481
3083	0.06139928836
3084	0.06139641991
3085	0.06139542558
3086	0.06138253075
3087	0.06137502385
3088	0.06136004946
3089	0.06135056955
3090	0.06134595624
3091	0.06132181968
3092	0.0613196511
3093	0.06130026954
3094	0.06128059789
3095	0.06127765983
3096	0.06127578653
3097	0.06126071247
3098	0.06124193211
3099	0.0612339747
3100	0.06122976129
3101	0.06121233743
3102	0.06121168892
3103	0.06118549003
3104	0.06118214025
3105	0.06115524953
3106	0.06114498919
3107	0.06113648125
3108	0.06113528093
3109	0.06113465886
3110	0.06111542222
3111	0.06110338623
3112	0.06108998865
3113	0.06107227974
3114	0.06106807866
3115	0.06106530173
3116	0.06104980918
3117	0.06103790758
3118	0.06103027598
3119	0.06101971749
3120	0.06100979734
3121	0.06100790308
3122	0.06100713469
3123	0.06099754994
3124	0.06099521438
3125	0.0609829626
3126	0.06095308573
3127	0.06094936723
3128	0.06093313972
3129	0.06091542093
3130	0.06089008367
3131	0.06088966273
3132	0.0608704178
3133	0.06086781706
3134	0.06086421723
3135	0.06084965607
3136	0.06084822173
3137	0.06084552432
3138	0.06081551157
3139	0.06081484764
3140	0.06080620301
3141	0.06078098802
3142	0.06077197419
3143	0.06076762629
3144	0.06075103874
3145	0.06073269819
3146	0.06071780958
3147	0.06070925667
3148	0.06070783962
3149	0.06070695544
3150	0.06070524536
3151	0.06069355857
3152	0.06069220692
3153	0.06068608264
3154	0.06066416823
3155	0.06064352388
3156	0.06063810026
3157	0.06061682206
3158	0.06061287757
3159	0.06058731108
3160	0.06058632618
3161	0.0605726466
3162	0.06056313415
3163	0.06055201139
3164	0.06054609485
3165	0.0605448363
3166	0.06053647455
3167	0.06053515107
3168	0.06052029213
3169	0.06050680196
3170	0.06050561039
3171	0.06049294972
3172	0.06049178984
3173	0.0604900184
3174	0.06047460671
3175	0.06047181319
3176	0.06045120294
3177	0.06044784797
3178	0.06044049352
3179	0.06042969581
3180	0.06041651757
3181	0.06041221229
3182	0.0603984137
3183	0.06039348261
3184	0.06038233257
3185	0.06036824844
3186	0.06035902158
3187	0.06035732031
3188	0.06035330473
3189	0.06035118749
3190	0.06034983427
3191	0.06034292792
3192	0.06032355155
3193	0.06032177407
3194	0.06031344594
3195	0.06029400952
3196	0.06028987411
3197	0.06028855099
3198	0.06027606438
3199	0.06025979253
3200	0.06024399268
3201	0.06023303646
3202	0.06023126732
3203	0.06021206577
3204	0.06020868532
3205	0.06020332859
3206	0.06020158305
3207	0.06017785445
3208	0.06017638023
3209	0.06017488932
3210	0.06017396183
3211	0.06017289183
