iter	Passed	Remaining
1684	9646	13252
1685	9652	13248
1686	9659	13244
1687	9665	13238
1688	9672	13234
1689	9677	13227
1690	9683	13222
1691	9688	13215
1692	9694	13210
1693	9701	13206
1694	9708	13202
1695	9715	13197
1696	9720	13192
1697	9728	13188
1698	9735	13184
1699	9740	13178
1700	9748	13175
1701	9754	13170
1702	9760	13164
1703	9766	13158
1704	9773	13155
1705	9778	13149
1706	9785	13144
1707	9791	13139
1708	9797	13134
1709	9804	13130
1710	9811	13125
1711	9817	13121
1712	9823	13115
1713	9828	13109
1714	9835	13103
1715	9840	13097
1716	9846	13091
1717	9852	13086
1718	9858	13082
1719	9864	13076
1720	9871	13071
1721	9876	13065
1722	9882	13059
1723	9889	13056
1724	9895	13051
1725	9901	13045
1726	9907	13039
1727	9913	13034
1728	9920	13030
1729	9926	13025
1730	9933	13020
1731	9938	13013
1732	9944	13009
1733	9950	13003
1734	9956	12997
1735	9961	12991
1736	9967	12986
1737	9973	12980
1738	9977	12973
1739	9983	12966
1740	9989	12961
1741	9995	12956
1742	10002	12952
1743	10009	12948
1744	10015	12943
1745	10021	12937
1746	10029	12934
1747	10036	12929
1748	10041	12924
1749	10048	12919
1750	10053	12913
1751	10059	12907
1752	10065	12902
1753	10072	12897
1754	10078	12891
1755	10083	12886
1756	10089	12880
1757	10095	12875
1758	10101	12870
1759	10107	12863
1760	10113	12858
1761	10118	12852
1762	10124	12846
1763	10129	12840
1764	10135	12834
1765	10140	12828
1766	10146	12822
1767	10151	12815
1768	10157	12809
1769	10163	12804
1770	10169	12799
1771	10175	12793
1772	10180	12787
1773	10187	12782
1774	10192	12776
1775	10198	12770
1776	10205	12766
1777	10211	12761
1778	10217	12756
1779	10223	12750
1780	10230	12746
1781	10236	12741
1782	10243	12736
1783	10249	12731
1784	10255	12725
1785	10262	12721
1786	10269	12717
1787	10276	12713
1788	10283	12709
1789	10290	12704
1790	10296	12699
1791	10301	12693
1792	10308	12688
1793	10313	12681
1794	10320	12677
1795	10326	12672
1796	10333	12667
1797	10339	12662
1798	10345	12657
1799	10350	12651
1800	10357	12646
1801	10363	12640
1802	10368	12634
1803	10373	12628
1804	10380	12623
1805	10387	12619
1806	10393	12613
1807	10398	12607
1808	10404	12602
1809	10411	12597
1810	10417	12592
1811	10423	12586
1812	10428	12579
1813	10434	12573
1814	10440	12569
1815	10446	12563
1816	10452	12557
1817	10457	12551
1818	10463	12545
1819	10468	12539
1820	10474	12534
1821	10480	12528
1822	10487	12523
1823	10493	12517
1824	10498	12511
1825	10503	12505
1826	10510	12500
1827	10517	12496
1828	10522	12489
1829	10528	12484
1830	10535	12479
1831	10540	12474
1832	10546	12467
1833	10552	12462
1834	10557	12456
1835	10563	12450
1836	10568	12444
1837	10574	12439
1838	10581	12433
1839	10587	12428
1840	10593	12422
1841	10599	12417
1842	10605	12412
1843	10610	12406
1844	10616	12400
1845	10622	12394
1846	10629	12390
1847	10635	12385
1848	10642	12380
1849	10648	12374
1850	10654	12369
1851	10660	12364
1852	10666	12359
1853	10673	12354
1854	10679	12348
1855	10684	12342
1856	10689	12335
1857	10696	12331
1858	10703	12326
1859	10709	12321
1860	10714	12314
1861	10720	12309
1862	10726	12303
1863	10732	12298
1864	10736	12291
1865	10743	12286
1866	10749	12280
1867	10755	12275
1868	10761	12269
1869	10767	12264
1870	10773	12259
1871	10779	12253
1872	10786	12248
1873	10791	12242
1874	10798	12237
1875	10803	12231
1876	10809	12225
1877	10814	12219
1878	10820	12213
1879	10825	12207
1880	10831	12201
1881	10837	12196
1882	10843	12190
1883	10849	12185
1884	10855	12180
1885	10861	12174
1886	10867	12169
1887	10874	12165
1888	10880	12158
1889	10886	12153
1890	10893	12148
1891	10900	12144
1892	10905	12138
1893	10912	12133
1894	10918	12128
1895	10924	12122
1896	10930	12117
1897	10936	12112
1898	10941	12105
1899	10947	12100
1900	10952	12093
1901	10958	12087
1902	10963	12081
1903	10969	12075
1904	10976	12071
1905	10983	12066
1906	10990	12062
1907	10996	12056
1908	11002	12051
1909	11009	12046
1910	11014	12040
1911	11021	12035
1912	11027	12030
1913	11032	12024
1914	11038	12018
1915	11044	12012
1916	11050	12006
1917	11056	12002
1918	11062	11996
1919	11068	11991
1920	11074	11985
1921	11079	11979
1922	11085	11973
1923	11091	11967
1924	11097	11962
1925	11104	11957
1926	11110	11951
1927	11116	11946
1928	11123	11941
1929	11129	11937
1930	11136	11932
1931	11143	11927
1932	11149	11922
1933	11154	11916
1934	11160	11909
1935	11164	11902
1936	11171	11897
1937	11177	11892
1938	11184	11888
1939	11190	11883
1940	11196	11876
1941	11200	11869
1942	11206	11863
1943	11211	11857
1944	11216	11851
1945	11222	11845
1946	11228	11839
1947	11234	11834
1948	11239	11827
1949	11245	11821
1950	11251	11816
1951	11257	11811
1952	11263	11805
1953	11268	11799
1954	11275	11794
1955	11281	11789
1956	11287	11783
1957	11292	11777
1958	11297	11770
1959	11303	11764
1960	11308	11758
1961	11314	11752
1962	11320	11746
1963	11326	11741
1964	11332	11736
1965	11338	11730
1966	11344	11725
1967	11349	11718
1968	11355	11713
1969	11361	11707
1970	11366	11701
1971	11371	11694
1972	11377	11688
1973	11385	11685
1974	11390	11679
1975	11396	11673
1976	11402	11667
1977	11408	11662
1978	11415	11658
1979	11421	11652
1980	11427	11646
1981	11433	11640
1982	11439	11635
1983	11444	11629
1984	11449	11622
1985	11454	11616
1986	11460	11610
1987	11467	11605
1988	11472	11599
1989	11478	11593
1990	11484	11588
1991	11490	11583
1992	11496	11577
1993	11502	11571
1994	11509	11567
1995	11515	11561
1996	11521	11555
1997	11526	11549
1998	11532	11544
1999	11538	11538
2000	11543	11532
2001	11549	11526
2002	11555	11520
2003	11562	11516
2004	11568	11511
2005	11575	11506
2006	11582	11501
2007	11587	11495
2008	11593	11489
2009	11599	11483
2010	11605	11478
2011	11611	11472
2012	11616	11466
2013	11622	11461
2014	11628	11455
2015	11633	11448
2016	11639	11443
2017	11644	11436
2018	11650	11431
2019	11656	11425
2020	11662	11419
2021	11667	11414
2022	11673	11408
2023	11679	11402
2024	11685	11397
2025	11692	11392
2026	11696	11385
2027	11701	11378
2028	11706	11372
2029	11712	11366
2030	11717	11360
2031	11723	11354
2032	11730	11349
2033	11737	11345
2034	11744	11340
2035	11750	11334
2036	11755	11328
2037	11761	11323
2038	11766	11316
2039	11773	11311
2040	11778	11305
2041	11785	11300
2042	11791	11295
2043	11797	11289
2044	11804	11285
2045	11810	11279
2046	11815	11273
2047	11821	11267
2048	11828	11262
2049	11834	11257
2050	11840	11251
2051	11845	11245
2052	11852	11240
2053	11858	11235
2054	11863	11228
2055	11870	11223
2056	11876	11217
2057	11882	11212
2058	11888	11207
2059	11893	11201
2060	11900	11196
2061	11907	11191
2062	11912	11184
2063	11919	11180
2064	11924	11173
2065	11929	11167
2066	11934	11161
2067	11940	11154
2068	11946	11149
2069	11952	11144
2070	11959	11139
2071	11965	11134
2072	11972	11129
2073	11978	11123
2074	11985	11118
2075	11990	11112
2076	11995	11106
2077	12001	11100
2078	12008	11095
2079	12014	11090
2080	12020	11084
2081	12025	11077
2082	12031	11072
2083	12037	11066
2084	12043	11061
2085	12049	11055
2086	12056	11051
2087	12062	11045
2088	12067	11039
2089	12074	11034
2090	12079	11027
2091	12086	11023
2092	12091	11017
2093	12098	11012
2094	12104	11007
2095	12111	11001
2096	12117	10996
2097	12123	10991
2098	12130	10985
2099	12135	10980
2100	12142	10974
2101	12149	10970
2102	12155	10964
2103	12160	10958
2104	12166	10952
2105	12171	10946
2106	12176	10940
2107	12181	10933
2108	12187	10927
2109	12192	10921
2110	12199	10916
2111	12204	10910
2112	12210	10904
2113	12215	10898
2114	12220	10891
2115	12226	10885
2116	12231	10879
2117	12237	10873
2118	12242	10867
2119	12248	10861
2120	12254	10856
2121	12260	10850
2122	12266	10845
2123	12272	10839
2124	12277	10833
2125	12282	10826
2126	12289	10821
2127	12295	10815
2128	12299	10809
2129	12305	10803
2130	12313	10799
2131	12318	10792
2132	12324	10787
2133	12331	10782
2134	12338	10778
2135	12345	10773
2136	12351	10767
2137	12356	10761
2138	12364	10757
2139	12369	10751
2140	12374	10744
2141	12381	10739
2142	12387	10734
2143	12393	10728
2144	12398	10722
2145	12404	10716
2146	12409	10710
2147	12416	10705
2148	12421	10699
2149	12427	10693
2150	12435	10689
2151	12441	10684
2152	12447	10678
2153	12452	10671
2154	12458	10666
2155	12463	10660
2156	12470	10654
2157	12476	10649
2158	12481	10642
2159	12486	10636
2160	12492	10630
2161	12498	10625
2162	12503	10619
2163	12508	10612
2164	12513	10606
2165	12518	10599
2166	12523	10593
2167	12529	10588
2168	12535	10582
2169	12541	10576
2170	12548	10571
2171	12555	10566
2172	12561	10561
2173	12567	10555
2174	12574	10550
2175	12580	10545
2176	12586	10539
2177	12593	10534
2178	12598	10528
2179	12604	10523
2180	12609	10516
2181	12616	10511
2182	12621	10505
2183	12628	10500
2184	12634	10495
2185	12640	10489
2186	12646	10483
2187	12652	10478
2188	12658	10472
2189	12664	10466
2190	12670	10461
2191	12677	10456
2192	12682	10450
2193	12688	10445
2194	12696	10440
2195	12702	10435
2196	12709	10430
2197	12717	10426
2198	12723	10421
2199	12729	10415
2200	12735	10409
2201	12741	10403
2202	12747	10397
2203	12752	10392
2204	12758	10386
2205	12764	10380
2206	12769	10374
2207	12775	10368
2208	12781	10362
2209	12787	10357
2210	12792	10350
2211	12799	10345
2212	12803	10339
2213	12809	10333
2214	12816	10328
2215	12821	10321
2216	12826	10315
2217	12831	10309
2218	12837	10303
2219	12842	10297
2220	12847	10291
2221	12853	10284
2222	12859	10279
2223	12865	10273
2224	12870	10267
2225	12875	10261
2226	12882	10256
2227	12888	10250
2228	12894	10244
2229	12900	10239
2230	12904	10232
2231	12910	10226
2232	12917	10222
2233	12923	10216
2234	12929	10210
2235	12936	10205
2236	12941	10199
2237	12948	10194
2238	12954	10189
2239	12960	10183
2240	12966	10177
2241	12973	10172
2242	12979	10167
2243	12985	10161
2244	12990	10155
2245	12995	10148
2246	13000	10142
2247	13006	10137
2248	13013	10131
2249	13018	10125
2250	13024	10119
2251	13036	10118
2252	13053	10122
2253	13063	10119
2254	13073	10116
2255	13078	10110
2256	13085	10105
2257	13092	10100
2258	13098	10094
2259	13103	10088
2260	13109	10082
2261	13115	10077
2262	13120	10070
2263	13126	10065
2264	13132	10059
2265	13138	10054
2266	13145	10049
2267	13151	10043
2268	13159	10039
2269	13166	10034
2270	13172	10028
2271	13178	10023
2272	13185	10017
2273	13191	10012
2274	13197	10006
2275	13202	10000
2276	13211	9997
2277	13218	9991
2278	13224	9986
2279	13231	9981
2280	13238	9976
2281	13244	9971
2282	13250	9965
2283	13256	9959
2284	13261	9953
2285	13267	9947
2286	13273	9941
2287	13278	9935
2288	13284	9929
2289	13289	9923
2290	13295	9918
2291	13303	9913
2292	13309	9907
2293	13315	9902
2294	13321	9896
2295	13326	9890
2296	13332	9884
2297	13338	9879
2298	13344	9873
2299	13351	9868
2300	13357	9863
2301	13364	9858
2302	13372	9853
2303	13377	9847
2304	13383	9841
2305	13389	9836
2306	13395	9830
2307	13401	9824
2308	13408	9819
2309	13416	9815
2310	13422	9809
2311	13427	9803
2312	13433	9797
2313	13438	9791
2314	13444	9785
2315	13450	9779
2316	13455	9773
2317	13461	9768
2318	13466	9761
2319	13472	9755
2320	13477	9749
2321	13483	9743
2322	13489	9738
2323	13496	9733
2324	13502	9727
2325	13508	9721
2326	13515	9716
2327	13520	9710
2328	13525	9704
2329	13531	9698
2330	13538	9693
2331	13544	9687
2332	13550	9682
2333	13556	9676
2334	13562	9670
2335	13568	9665
2336	13573	9658
2337	13580	9653
2338	13587	9648
2339	13592	9642
2340	13599	9637
2341	13605	9632
2342	13611	9626
2343	13617	9620
2344	13622	9614
2345	13627	9607
2346	13634	9602
2347	13639	9596
2348	13646	9591
2349	13652	9585
2350	13658	9579
2351	13663	9573
2352	13668	9567
2353	13673	9561
2354	13679	9555
2355	13685	9549
2356	13691	9544
2357	13697	9538
2358	13702	9532
2359	13709	9526
2360	13715	9521
2361	13721	9515
2362	13726	9509
2363	13732	9503
2364	13738	9497
2365	13743	9491
2366	13750	9486
2367	13756	9480
2368	13763	9475
2369	13767	9469
2370	13775	9464
2371	13781	9459
2372	13787	9453
2373	13794	9448
2374	13800	9442
2375	13806	9436
2376	13811	9430
2377	13817	9424
2378	13823	9419
2379	13830	9413
2380	13835	9407
2381	13841	9401
2382	13847	9396
2383	13853	9390
2384	13859	9385
2385	13864	9378
2386	13871	9373
2387	13876	9367
2388	13883	9362
2389	13889	9356
2390	13896	9351
2391	13901	9344
2392	13907	9339
2393	13915	9334
2394	13921	9329
2395	13927	9323
2396	13932	9317
2397	13938	9311
2398	13945	9306
2399	13951	9300
2400	13957	9295
2401	13963	9289
2402	13968	9283
2403	13973	9277
2404	13980	9271
2405	13986	9266
2406	13991	9260
2407	13997	9254
2408	14003	9248
2409	14009	9242
2410	14014	9236
2411	14020	9230
2412	14025	9224
2413	14031	9218
2414	14036	9212
2415	14042	9206
2416	14049	9201
2417	14055	9195
2418	14062	9190
2419	14068	9185
2420	14074	9179
2421	14082	9175
2422	14089	9170
2423	14095	9164
2424	14102	9159
2425	14109	9154
2426	14115	9148
2427	14121	9143
2428	14126	9136
2429	14134	9131
2430	14140	9126
2431	14146	9121
2432	14152	9115
2433	14159	9109
2434	14164	9103
2435	14170	9097
2436	14176	9092
2437	14182	9086
2438	14188	9080
2439	14194	9075
2440	14201	9069
2441	14206	9063
2442	14212	9058
2443	14218	9052
2444	14224	9046
2445	14229	9040
2446	14235	9034
2447	14241	9028
2448	14248	9023
2449	14254	9018
2450	14260	9012
2451	14265	9006
2452	14272	9000
2453	14278	8995
2454	14284	8989
2455	14291	8984
2456	14297	8978
2457	14303	8973
2458	14310	8968
2459	14317	8962
2460	14323	8957
2461	14329	8951
2462	14334	8945
2463	14340	8939
2464	14346	8934
2465	14352	8928
2466	14358	8922
2467	14364	8916
2468	14370	8911
2469	14379	8907
2470	14385	8901
2471	14391	8895
2472	14397	8889
2473	14403	8884
2474	14409	8878
2475	14415	8872
2476	14420	8866
2477	14425	8860
2478	14432	8855
2479	14438	8849
2480	14444	8843
2481	14449	8837
2482	14454	8830
2483	14460	8825
2484	14466	8819
2485	14472	8813
2486	14477	8807
2487	14482	8801
2488	14488	8795
2489	14493	8789
2490	14498	8783
2491	14505	8777
2492	14510	8771
2493	14515	8765
2494	14520	8758
2495	14526	8753
2496	14532	8747
2497	14538	8741
2498	14544	8735
2499	14549	8729
2500	14556	8724
2501	14561	8718
2502	14568	8713
2503	14575	8707
2504	14580	8701
2505	14586	8696
2506	14591	8689
2507	14597	8683
2508	14603	8678
2509	14608	8672
2510	14614	8666
2511	14619	8660
2512	14625	8654
2513	14631	8648
2514	14638	8643
2515	14643	8637
2516	14649	8631
2517	14655	8625
2518	14661	8620
2519	14668	8614
2520	14673	8608
2521	14678	8602
2522	14685	8597
2523	14692	8591
2524	14697	8585
2525	14702	8579
2526	14708	8573
2527	14714	8568
2528	14722	8563
2529	14729	8558
2530	14735	8552
2531	14740	8546
2532	14747	8540
2533	14753	8535
2534	14759	8529
2535	14765	8524
2536	14771	8518
2537	14778	8513
2538	14785	8508
2539	14790	8501
2540	14796	8496
2541	14802	8490
2542	14808	8484
2543	14813	8478
2544	14819	8472
2545	14825	8466
2546	14830	8460
2547	14836	8454
2548	14841	8448
2549	14847	8442
2550	14853	8436
2551	14858	8430
2552	14865	8425
2553	14871	8419
2554	14876	8413
2555	14883	8408
2556	14888	8402
2557	14894	8396
2558	14899	8390
2559	14904	8383
2560	14910	8378
2561	14916	8372
2562	14922	8366
2563	14928	8360
2564	14933	8354
2565	14939	8349
2566	14946	8343
2567	14952	8337
2568	14958	8332
2569	14964	8326
2570	14970	8320
2571	14976	8314
2572	14981	8309
2573	14987	8303
2574	14993	8297
2575	14999	8291
2576	15005	8285
2577	15011	8280
2578	15018	8274
2579	15023	8268
2580	15029	8263
2581	15037	8258
2582	15042	8252
2583	15048	8246
2584	15054	8240
2585	15060	8234
2586	15066	8228
2587	15071	8222
2588	15077	8217
2589	15084	8212
2590	15091	8206
2591	15098	8201
2592	15105	8196
2593	15112	8191
2594	15117	8185
2595	15123	8179
2596	15129	8173
2597	15136	8168
2598	15142	8162
2599	15148	8156
2600	15154	8150
2601	15159	8145
2602	15165	8139
2603	15171	8133
2604	15176	8127
2605	15183	8122
2606	15190	8116
2607	15197	8111
2608	15203	8105
2609	15208	8099
2610	15213	8093
2611	15220	8087
2612	15226	8082
2613	15232	8076
2614	15239	8071
2615	15245	8065
2616	15251	8060
2617	15258	8054
2618	15265	8049
2619	15271	8043
2620	15277	8038
2621	15283	8032
2622	15289	8026
2623	15294	8020
2624	15299	8014
2625	15306	8008
2626	15313	8003
2627	15319	7997
2628	15327	7992
2629	15332	7987
2630	15338	7981
2631	15345	7976
2632	15352	7970
2633	15357	7964
2634	15364	7959
2635	15370	7953
2636	15376	7947
2637	15382	7942
2638	15388	7936
2639	15393	7930
2640	15399	7923
2641	15404	7918
2642	15410	7912
2643	15415	7906
2644	15420	7899
2645	15425	7893
2646	15430	7887
2647	15435	7881
2648	15440	7874
2649	15446	7869
2650	15453	7863
2651	15459	7858
2652	15465	7852
2653	15471	7846
2654	15478	7841
2655	15483	7834
2656	15489	7829
2657	15494	7823
2658	15500	7817
2659	15505	7810
2660	15510	7804
2661	15516	7798
2662	15522	7793
2663	15528	7787
2664	15534	7781
2665	15539	7775
2666	15544	7769
2667	15550	7763
2668	15556	7758
2669	15562	7752
2670	15568	7746
2671	15574	7740
2672	15580	7734
2673	15586	7728
2674	15592	7723
2675	15597	7717
2676	15603	7711
2677	15609	7705
2678	15615	7699
2679	15621	7694
2680	15627	7688
2681	15633	7682
2682	15639	7676
2683	15644	7670
2684	15649	7664
2685	15654	7658
2686	15660	7652
2687	15667	7647
2688	15674	7641
2689	15679	7635
2690	15684	7629
2691	15690	7623
2692	15697	7618
2693	15703	7612
2694	15708	7606
2695	15714	7600
2696	15721	7595
2697	15727	7589
2698	15733	7584
2699	15739	7578
2700	15744	7571
2701	15751	7566
2702	15756	7560
2703	15761	7554
2704	15766	7547
2705	15772	7542
2706	15777	7536
2707	15783	7530
2708	15789	7524
2709	15794	7518
2710	15800	7512
2711	15806	7506
2712	15812	7501
2713	15818	7495
2714	15823	7489
2715	15828	7483
2716	15836	7477
2717	15842	7472
2718	15848	7466
2719	15854	7460
2720	15860	7455
2721	15866	7449
2722	15872	7443
2723	15878	7437
2724	15884	7431
2725	15889	7426
2726	15896	7420
2727	15903	7415
2728	15910	7410
2729	15915	7404
2730	15921	7398
2731	15928	7392
2732	15933	7386
2733	15938	7380
2734	15944	7374
2735	15951	7369
2736	15958	7364
2737	15963	7358
2738	15968	7351
2739	15975	7346
2740	15982	7341
2741	15988	7335
2742	15995	7330
2743	16001	7324
2744	16006	7318
2745	16011	7311
2746	16017	7306
2747	16024	7300
2748	16030	7295
2749	16036	7289
2750	16043	7284
2751	16050	7278
2752	16056	7272
2753	16062	7267
2754	16070	7262
2755	16076	7256
2756	16082	7250
2757	16088	7244
2758	16093	7238
2759	16099	7233
2760	16105	7227
2761	16111	7221
2762	16117	7215
2763	16123	7210
2764	16130	7204
2765	16135	7198
2766	16141	7192
2767	16148	7187
2768	16155	7182
2769	16162	7176
2770	16168	7171
2771	16174	7165
2772	16181	7159
2773	16187	7154
2774	16193	7148
2775	16198	7142
2776	16205	7136
2777	16210	7130
2778	16215	7124
2779	16221	7118
2780	16228	7113
2781	16235	7108
2782	16240	7102
2783	16246	7096
2784	16252	7090
2785	16257	7084
2786	16263	7078
2787	16269	7072
2788	16276	7067
2789	16283	7062
2790	16288	7055
2791	16296	7050
2792	16301	7044
2793	16308	7039
2794	16314	7033
2795	16321	7028
2796	16326	7022
2797	16332	7016
2798	16338	7010
2799	16344	7004
2800	16349	6998
2801	16356	6993
2802	16362	6987
2803	16368	6981
2804	16374	6975
2805	16379	6969
2806	16384	6963
2807	16392	6958
2808	16398	6952
2809	16403	6946
2810	16409	6941
2811	16416	6935
2812	16421	6929
2813	16427	6923
2814	16433	6917
2815	16439	6912
2816	16445	6906
2817	16452	6900
2818	16458	6895
2819	16464	6889
2820	16470	6883
2821	16475	6877
2822	16481	6871
2823	16486	6865
2824	16493	6860
2825	16498	6854
2826	16504	6848
2827	16510	6842
2828	16515	6836
2829	16521	6830
2830	16527	6824
2831	16532	6818
2832	16538	6812
2833	16544	6807
2834	16550	6801
2835	16556	6795
2836	16563	6790
2837	16569	6784
2838	16575	6778
2839	16580	6772
2840	16586	6766
2841	16593	6761
2842	16599	6755
2843	16606	6749
2844	16611	6743
2845	16618	6738
2846	16624	6732
2847	16629	6726
2848	16636	6721
2849	16641	6715
2850	16648	6709
2851	16654	6703
2852	16659	6697
2853	16664	6691
2854	16672	6686
2855	16678	6680
2856	16683	6674
2857	16688	6668
2858	16695	6662
2859	16700	6656
2860	16705	6650
2861	16711	6644
2862	16717	6639
2863	16722	6633
2864	16729	6627
2865	16735	6621
2866	16741	6615
2867	16747	6610
2868	16753	6604
2869	16760	6599
2870	16765	6593
2871	16772	6587
2872	16778	6581
2873	16784	6575
2874	16790	6570
2875	16794	6563
2876	16800	6557
2877	16806	6552
2878	16811	6546
2879	16816	6539
2880	16823	6534
2881	16828	6528
2882	16834	6522
2883	16840	6516
2884	16845	6510
2885	16851	6504
2886	16857	6498
2887	16864	6493
2888	16869	6487
2889	16874	6481
2890	16880	6475
2891	16885	6469
2892	16890	6463
2893	16896	6457
2894	16902	6451
2895	16908	6445
2896	16914	6440
2897	16920	6434
2898	16926	6428
2899	16932	6422
2900	16937	6416
2901	16943	6410
2902	16947	6404
2903	16953	6398
2904	16959	6392
2905	16965	6386
2906	16971	6381
2907	16977	6375
2908	16984	6369
2909	16990	6364
2910	16995	6358
2911	17001	6352
2912	17007	6346
2913	17013	6340
2914	17020	6335
2915	17028	6330
2916	17034	6324
2917	17040	6318
2918	17046	6312
2919	17052	6307
2920	17057	6301
2921	17062	6294
2922	17067	6288
2923	17072	6282
2924	17078	6276
2925	17084	6271
2926	17091	6265
2927	17096	6259
2928	17102	6253
2929	17108	6247
2930	17114	6242
2931	17121	6236
2932	17126	6230
2933	17133	6224
2934	17139	6219
2935	17144	6213
2936	17150	6207
2937	17155	6201
2938	17160	6195
2939	17166	6189
2940	17172	6183
2941	17179	6177
2942	17184	6172
2943	17191	6166
2944	17196	6160
2945	17201	6154
2946	17207	6148
2947	17213	6142
2948	17219	6136
2949	17224	6130
2950	17231	6125
2951	17237	6119
2952	17242	6113
2953	17248	6107
2954	17253	6101
2955	17260	6095
2956	17265	6089
2957	17270	6083
2958	17276	6078
2959	17282	6072
2960	17288	6066
2961	17293	6060
2962	17299	6054
2963	17304	6048
2964	17310	6042
2965	17316	6036
2966	17321	6030
2967	17326	6024
2968	17331	6018
2969	17338	6012
2970	17344	6007
2971	17349	6001
2972	17354	5995
2973	17360	5989
2974	17366	5983
2975	17372	5977
2976	17377	5971
2977	17382	5965
2978	17388	5959
2979	17394	5953
2980	17400	5948
2981	17406	5942
2982	17413	5936
2983	17419	5931
2984	17425	5925
2985	17431	5919
2986	17437	5913
2987	17444	5908
2988	17449	5902
2989	17454	5895
2990	17461	5890
2991	17467	5884
2992	17473	5878
2993	17478	5872
2994	17485	5867
2995	17491	5861
2996	17496	5855
2997	17501	5849
2998	17507	5843
2999	17513	5837
3000	17519	5831
3001	17525	5826
3002	17531	5820
3003	17536	5814
3004	17543	5808
3005	17548	5802
3006	17554	5796
3007	17559	5790
3008	17566	5785
3009	17572	5779
3010	17577	5773
3011	17584	5768
3012	17590	5762
3013	17596	5756
3014	17602	5750
3015	17608	5745
3016	17614	5739
3017	17621	5733
3018	17627	5728
3019	17634	5722
3020	17641	5717
3021	17648	5711
3022	17654	5705
3023	17661	5700
3024	17667	5694
3025	17672	5688
3026	17678	5682
3027	17684	5676
3028	17690	5671
3029	17696	5665
3030	17702	5659
3031	17709	5654
3032	17717	5648
3033	17725	5643
3034	17732	5638
3035	17738	5632
3036	17744	5626
3037	17750	5620
3038	17756	5614
3039	17761	5608
3040	17768	5603
3041	17775	5597
3042	17782	5592
3043	17789	5586
3044	17796	5581
3045	17802	5575
3046	17808	5570
3047	17815	5564
3048	17821	5558
3049	17827	5552
3050	17833	5546
3051	17839	5541
3052	17845	5535
3053	17851	5529
3054	17858	5524
3055	17865	5518
3056	17871	5512
3057	17877	5507
3058	17883	5501
3059	17889	5495
3060	17895	5489
3061	17901	5483
3062	17907	5478
3063	17913	5472
3064	17920	5466
3065	17926	5461
3066	17932	5455
3067	17938	5449
3068	17943	5443
3069	17950	5437
3070	17955	5431
3071	17962	5426
3072	17968	5420
3073	17974	5414
3074	17979	5408
3075	17985	5402
3076	17991	5396
3077	17997	5391
3078	18005	5385
3079	18011	5379
3080	18017	5374
3081	18023	5368
3082	18030	5362
3083	18036	5357
3084	18043	5351
3085	18050	5346
3086	18056	5340
3087	18062	5334
3088	18068	5328
3089	18075	5323
3090	18081	5317
3091	18087	5311
3092	18093	5305
3093	18098	5299
3094	18104	5293
3095	18109	5287
3096	18115	5281
3097	18122	5276
3098	18128	5270
3099	18134	5264
3100	18140	5258
3101	18146	5253
3102	18152	5247
3103	18158	5241
3104	18166	5236
3105	18171	5230
3106	18177	5224
3107	18182	5218
3108	18189	5212
3109	18195	5207
3110	18200	5201
3111	18208	5195
3112	18213	5189
3113	18219	5183
3114	18225	5177
3115	18231	5172
3116	18236	5166
3117	18242	5160
3118	18260	5157
3119	18278	5155
3120	18291	5151
3121	18297	5145
3122	18303	5139
3123	18310	5134
3124	18317	5128
3125	18322	5122
3126	18328	5116
3127	18334	5111
3128	18341	5105
3129	18347	5099
3130	18352	5093
3131	18358	5087
3132	18365	5082
3133	18371	5076
3134	18378	5070
3135	18385	5065
3136	18391	5059
3137	18398	5053
3138	18403	5047
3139	18409	5041
3140	18415	5036
3141	18421	5030
3142	18426	5024
3143	18432	5018
3144	18438	5012
3145	18445	5007
3146	18451	5001
3147	18457	4995
3148	18462	4989
3149	18469	4983
3150	18474	4977
3151	18480	4971
3152	18486	4966
3153	18492	4960
3154	18497	4954
3155	18503	4948
3156	18511	4943
3157	18516	4937
3158	18522	4931
3159	18527	4925
3160	18534	4919
3161	18541	4913
3162	18547	4907
3163	18553	4902
3164	18559	4896
3165	18566	4890
3166	18573	4885
3167	18579	4879
3168	18585	4873
3169	18592	4867
3170	18597	4862
3171	18603	4856
3172	18609	4850
3173	18615	4844
3174	18621	4838
3175	18627	4832
3176	18633	4827
3177	18640	4821
3178	18646	4815
3179	18651	4809
3180	18657	4803
3181	18664	4798
3182	18670	4792
3183	18675	4786
3184	18680	4780
3185	18686	4774
3186	18692	4768
3187	18698	4762
3188	18704	4756
3189	18710	4751
3190	18715	4744
3191	18720	4738
3192	18726	4733
3193	18732	4727
3194	18738	4721
3195	18744	4715
3196	18750	4709
3197	18755	4703
3198	18761	4697
3199	18768	4692
3200	18774	4686
3201	18780	4680
3202	18785	4674
3203	18792	4668
3204	18798	4662
3205	18803	4656
3206	18810	4651
3207	18815	4645
3208	18822	4639
3209	18829	4633
3210	18834	4628
3211	18840	4622
